PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Wiezer, A; Merkl, R								A comparative categorization of gene flux in diverse microbial species								GENOMICS				86	4			462	475		10.1016/j.ygeno.2005.05.014			OCT 2005	2005										10							WOS:000232122400009		
J	Marston, RA; Mills, JD; Wrazien, DR; Bassett, B; Splinter, DK								Effects of Jackson Lake Dam on the Snake River and its floodplain, Grand Teton National Park, Wyoming, USA								GEOMORPHOLOGY				71	1-2			79	98		10.1016/j.geomorph.2005.03.005			OCT 1 2005	2005						Binghamton International Gromorphology Symposium	OCT 12-13, 2002	Minist Educ, Sci Sport Republic Slovenia	Bloomsburg Univ Penn, Bloomsburg, PA	42							WOS:000233058200006		
J	Bohling, Geoffrey C.								Chronos Age-Depth Plot: A Java application for stratigraphic data analysis								GEOSPHERE				1	2			78	84		10.1130/GES00009.1			OCT 2005	2005										1							WOS:000207604200003		
J	Yue, TX; Fan, ZM; Liu, JY								Changes of major terrestrial ecosystems in China since 1960								GLOBAL AND PLANETARY CHANGE				48	4			287	302		10.1016/j.gloplacha.2005.03.001			OCT 2005	2005										42							WOS:000232845100003		
J	Johansson, M; Primmer, CR; Sahlsten, J; Merila, J								The influence of landscape structure on occurrence, abundance and genetic diversity of the common frog, Rana temporaria								GLOBAL CHANGE BIOLOGY				11	10			1664	1679		10.1111/j.1365-2486.2005.01005.x			OCT 2005	2005										69							WOS:000232390200010		
J	Xie, YC; Mei, Y; Tian, GJ; Xing, XR								Socio-econornic driving forces of arable land conversion: A case study of Wuxian City, China								GLOBAL ENVIRONMENTAL CHANGE-HUMAN AND POLICY DIMENSIONS				15	3			238	252		10.1016/j.gloenvcha.2005.03.002			OCT 2005	2005										101							WOS:000231585500007		
J	Foley, JE; Sokolow, SH; Girvetz, E; Foley, CW; Foley, P								Spatial epidemiology of Caribbean yellow band syndrome in Montastrea spp. coral in the eastern Yucatan, Mexico								HYDROBIOLOGIA				548				33	40		10.1007/s10750-005-3619-2			OCT 1 2005	2005										10							WOS:000232760900004		
J	Ahmad, M; Bastiaanssen, WGM; Feddes, RA								A new technique to estimate net groundwater use across large irrigated areas by combining remote sensing and water balance approaches, Rechna Doab, Pakistan								HYDROGEOLOGY JOURNAL				13	5-6			653	664		10.1007/s10040-004-0394-5			OCT 2005	2005										39							WOS:000233528700001		
J	Sener, E; Davraz, A; Ozcelik, M								An integration of GIS and remote sensing in groundwater investigations: A case study in Burdur, Turkey								HYDROGEOLOGY JOURNAL				13	5-6			826	834		10.1007/s10040-004-0378-5			OCT 2005	2005										101							WOS:000233528700012		
J	Nastev, M; Rivera, A; Lefebvre, R; Martel, R; Savard, M								Numerical simulation of groundwater flow in regional rock aquifers, southwestern Quebec, Canada								HYDROGEOLOGY JOURNAL				13	5-6			835	848		10.1007/s10040-005-0445-6			OCT 2005	2005										16							WOS:000233528700013		
J	Mitasova, H; Mitas, L; Harmon, RS								Simultaneous spline approximation and topographic analysis for lidar elevation data in open-source GIS								IEEE GEOSCIENCE AND REMOTE SENSING LETTERS				2	4			375	379		10.1109/LGRS.2005.848533			OCT 2005	2005										49							WOS:000232897100001		
J	Gallant, AL; Brown, DD; Hoffer, RM								Automated mapping of Hammond's landforms								IEEE GEOSCIENCE AND REMOTE SENSING LETTERS				2	4			384	388		10.1109/LGRS.2005.848529			OCT 2005	2005										17							WOS:000232897100003		
J	Mantilla, R; Gupta, VK								A GIS numerical framework to study the process basis of scaling statistics in river networks								IEEE GEOSCIENCE AND REMOTE SENSING LETTERS				2	4			404	408		10.1109/LGRS.2005.853571			OCT 2005	2005										49							WOS:000232897100007		
J	Han, M; Tian, X								Wetlands study in China								IEEE INSTRUMENTATION & MEASUREMENT MAGAZINE				8	4			40	43					OCT 2005	2005										2							WOS:000232427900006		
J	Hara, M; Negara, Y; Setoguchi, M; Kurihara, T; Suehiro, J; Hayashi, N								Particle-triggered pre-breakdown phenomena in atmospheric air gap under ac voltage								IEEE TRANSACTIONS ON DIELECTRICS AND ELECTRICAL INSULATION				12	5			1071	1081		10.1109/TDEI.2005.1522199			OCT 2005	2005										13							WOS:000232639700019		
J	Han, WS; Whang, KY; Moon, YS								A formal framework for prefetching based on the type-level access pattern in object-relational DBMSs								IEEE TRANSACTIONS ON KNOWLEDGE AND DATA ENGINEERING				17	10			1436	1448		10.1109/TKDE.2005.156			OCT 2005	2005										8							WOS:000231274600010		
J	Rao, AM; Thomas, MJ; Singh, BP								Frequency characteristics of very fast transient currents in a 245-kV GIS								IEEE TRANSACTIONS ON POWER DELIVERY				20	4			2450	2457		10.1109/TPWRD.2005.852362			OCT 2005	2005										23							WOS:000232407300012		
J	Huang, JX; Bao, GS; Li, QS								Realization of R-tree for GIS on hybrid clustering algorithm								JOURNAL OF CENTRAL SOUTH UNIVERSITY OF TECHNOLOGY				12	5			601	605		10.1007/s11771-005-0130-x			OCT 2005	2005										0							WOS:000233066900021		
J	Lin, HY; Kao, JJ								Grid-based heuristic method for multifactor landfill siting								JOURNAL OF COMPUTING IN CIVIL ENGINEERING				19	4			369	376		10.1061/(ASCE)0887-3801(2005)19:4(369)			OCT 2005	2005										19							WOS:000232066200004		
J	Khattak, AJ; Shamayleh, H								Highway safety assessment through geographic information system-based data visualization								JOURNAL OF COMPUTING IN CIVIL ENGINEERING				19	4			407	411		10.1061/(ASCE)0887-3801(2005)19:4(407)			OCT 2005	2005										17							WOS:000232066200008		
J	Shankar, MNR; Mohan, G								A GIS based hydrogeomorphic approach for identification of site-specific artificial-recharge techniques in the Deccan Volcanic Province								JOURNAL OF EARTH SYSTEM SCIENCE				114	5			505	514					OCT 2005	2005										36							WOS:000232702800006		
J	Munafo, M; Cecchi, G; Baiocco, F; Mancini, L								River pollution from non-point sources: a new simplified method of assessment								JOURNAL OF ENVIRONMENTAL MANAGEMENT				77	2			93	98		10.1016/j.jenvman.2005.02.016			OCT 2005	2005										38							WOS:000232670600002		
J	Butler, M; Herlihy, P; Keenan, PB								Integrating information technology and operational research in the management of milk collection								JOURNAL OF FOOD ENGINEERING				70	3			341	349		10.1016/j.jfoodeng.2004.02.046			OCT 2005	2005										24							WOS:000229946000010		
J	Vivoni, ER; Richards, KT								Integrated use of GIS-based field sampling and modeling for hydrologic and water quality studies								JOURNAL OF HYDROINFORMATICS				7	4			235	250					OCT 2005	2005										5							WOS:000232709900002		
J	Balascio, NL; Kaufman, DS; Manley, WF								Equilibrium-line altitudes during the Last Glacial Maximum across the Brooks Range, Alaska								JOURNAL OF QUATERNARY SCIENCE				20	7-8			821	838		10.1002/jqs.980			OCT-DEC 2005	2005										15							WOS:000234438900017		
J	Yuge, K; Anan, M; Nakano, Y								Evaluation of effect of the upland field on the groundwater recharge								JOURNAL OF THE FACULTY OF AGRICULTURE KYUSHU UNIVERSITY				50	2			799	807					OCT 2005	2005										1							WOS:000233119700044		
J	Simonson, JT; Johnson, EA								Development of the cultural landscape in the forest-grassland transition in southern Alberta controlled by topographic variables								JOURNAL OF VEGETATION SCIENCE				16	5			523	532		10.1658/1100-9233(2005)16[523:DOTCLI]2.0.CO;2			OCT 2005	2005										8							WOS:000233215200004		
J	Koukoulas, S; Blackburn, GA								Spatial relationships between tree species and gap characteristics in broad-leaved deciduous woodland								JOURNAL OF VEGETATION SCIENCE				16	5			587	596		10.1111/j.1654-1103.2005.tb02400.x			OCT 2005	2005										30							WOS:000233215200012		
J	White, CG; Schweitzer, SH; Moore, CT; Parnell, IB; Lewis-Weis, LA								Evaluation of the landscape surrounding northern bobwhite nest sites: A multiscale analysis								JOURNAL OF WILDLIFE MANAGEMENT				69	4			1528	1537		10.2193/0022-541X(2005)69[1528:EOTLSN]2.0.CO;2			OCT 2005	2005										13							WOS:000236478700019		
J	Sipes, JL								Democratizing geospatial data (GIS and the Web)								LANDSCAPE ARCHITECTURE				95	10			144	+					OCT 2005	2005										0							WOS:000232124800020		
J	van Manen, FT; Young, JA; Thatcher, CA; Cass, WB; Ulrey, C								Habitat models to assist plant protection efforts in Shenandoah National Park, Virginia, USA								NATURAL AREAS JOURNAL				25	4			339	350					OCT 2005	2005										11							WOS:000232940000004		
J	Dubrovsky, VS; Abdullin, RN; Petrova, LM; Romanov, GV								About fluidal model of a layer								NEFTYANOE KHOZYAISTVO					10			28	30					OCT 2005	2005										0							WOS:000233265100008		
J	Wang, K; Shi, XZ; Yu, DS; Shi, DM; Chen, JM; Xu, BB; Liang, Y; Li, DC								Environmental factors affecting temporal and spatial dynamics of soil erosion in Xingguo County, South China								PEDOSPHERE				15	5			620	627					OCT 2005	2005										12							WOS:000232590800009		
J	Yang, HD; Hu, YM; Deng, FQ; Chen, FX; Wang, F								Application of immune algorithm to evaluation of soil resource quality								PEDOSPHERE				15	5			660	668					OCT 2005	2005										2							WOS:000232590800016		
J	Li, RX; Squyres, SW; Arvidson, RE; Archinal, BA; Bell, J; Cheng, Y; Crumpler, L; Marais, DJD; Di, K; Ely, TA; Golombek, M; Graat, E; Grant, J; Guinn, J; Johnson, A; Greeley, R; Kirk, RL; Maimone, M; Matthies, LH; Malin, M; Parker, T; Sims, M; Soderblom, LA; Thompson, S; Wang, J; Whelley, P; Xu, FL								Initial results of rover localization and topographic mapping for the 2003 mars exploration rover mission								PHOTOGRAMMETRIC ENGINEERING AND REMOTE SENSING				71	10			1129	1142		10.14358/PERS.71.10.1129			OCT 2005	2005										38							WOS:000232476000004		
J	Graham, SDN								Software-sorted geographies								PROGRESS IN HUMAN GEOGRAPHY				29	5			562	580		10.1191/0309132505ph568oa			OCT 2005	2005										145							WOS:000232775300002		
J	Cousins, K; McIntosh, W								More than typewriters, more than adding machines: Integrating information technology into political research								QUALITY & QUANTITY				39	5			581	614		10.1007/s11135-005-3149-z			OCT 2005	2005										7							WOS:000231217200004		
J	Amador, J; Dominiguez, J								Application of geographical information systems to rural electrification with renewable energy sources								RENEWABLE ENERGY				30	12			1897	1912		10.1016/j.renene.2004.12.007			OCT 2005	2005										16							WOS:000230553400009		
J	Li, X; Yeh, AGO								Knowledge discovery for geographical cellular automata								SCIENCE IN CHINA SERIES D-EARTH SCIENCES				48	10			1758	1767		10.1360/01yd0368			OCT 2005	2005										4							WOS:000233344000019		
J	Ntumi, CP; van Aarde, RJ; Fairall, N; de Boer, WF								Use of space and habitat by elephants (Loxodonta africana) in the Maputo Elephant Reserve, Mozambique								SOUTH AFRICAN JOURNAL OF WILDLIFE RESEARCH				35	2			139	146					OCT 2005	2005										11							WOS:000233895400005		
J	van Cauter, A; Kerley, GIH; Cowling, RM								The consequence of inaccuracies in remote-sensed vegetation boundaries for modelled mammal population estimates								SOUTH AFRICAN JOURNAL OF WILDLIFE RESEARCH				35	2			155	161					OCT 2005	2005										1							WOS:000233895400007		
J	Ryan, SJ; Getz, WM								A spatial location-allocation GIS framework for managing water sources in a savanna nature reserve								SOUTH AFRICAN JOURNAL OF WILDLIFE RESEARCH				35	2			163	178					OCT 2005	2005										8							WOS:000233895400008		
J	Chung, EH; Shalaby, A								A trip reconstruction tool for GPS-based personal travel surveys								TRANSPORTATION PLANNING AND TECHNOLOGY				28	5			381	401		10.1080/03081060500322599			OCT 2005	2005										76							WOS:000232921300004		
J	Delmelle, Eric M.; Rogerson, Peter A.; Akella, Mohan R.; Batta, Rajan; Blatt, Alan; Wilson, Glenn								A spatial model of received signal strength indicator values for automated collision notification technology								TRANSPORTATION RESEARCH PART C-EMERGING TECHNOLOGIES				13	5-6			432	447		10.1016/j.trc.2005.12.001			OCT-DEC 2005	2005										4							WOS:000238791100006		
B	Sui, DZ								Unlocking the census with GIS.								URBAN GEOGRAPHY				26	7			655	656					OCT-NOV 2005	2005										0							WOS:000237538700008		
J	Vijay, R; Gupta, A; Kalamdhad, AS; Devotta, S								Estimation and allocation of solid waste to bin through geographical information systems								WASTE MANAGEMENT & RESEARCH				23	5			479	484		10.1177/0734242X05057763			OCT 2005	2005										13							WOS:000232802100012		
J	Xie, XD; Norra, S; Berner, Z; Stuben, D								A GIS-supported multivariate statistical analysis of relationships among stream water chemistry, geology and land use in Baden-Wurttemberg, Germany								WATER AIR AND SOIL POLLUTION				167	1-4			39	57		10.1007/s11270-005-0613-2			OCT 2005	2005										13							WOS:000232723200004		
J	Kay, D; Wyer, M; Crowther, J; Stapleton, C; Bradford, M; McDonald, A; Greaves, J; Francis, C; Watkins, J								Predicting faecal indicator fluxes using digital land use data in the UK's sentinel Water Framework Directive catchment: The Ribble study								WATER RESEARCH				39	16			3967	3981		10.1016/j.watres.2005.07.006			OCT 2005	2005										49							WOS:000232577200023		
J	Chatterjee, C; Kumar, R; Chakravorty, B; Lohani, AK; Kumar, S								Integrating remote sensing and GIS techniques with groundwater flow modeling for assessment of waterlogged areas								WATER RESOURCES MANAGEMENT				19	5			539	554		10.1007/s11269-005-2071-4			OCT 2005	2005										12							WOS:000232662300005		
J	Dawoud, MA; Darwish, MM; El-Kady, MM								GIS-based groundwater management model for Western Nile Delta								WATER RESOURCES MANAGEMENT				19	5			585	604		10.1007/s11269-005-5603-z			OCT 2005	2005										35							WOS:000232662300008		
J	Liu, YB; De Smedt, F								Flood modeling for complex terrain using GIS and remote sensed information								WATER RESOURCES MANAGEMENT				19	5			605	624		10.1007/s11269-005-6808-x			OCT 2005	2005										32							WOS:000232662300009		
J	Hoyos, N								Spatial modeling of soil erosion potential in a tropical watershed of the Colombian Andes								CATENA				63	1			85	108		10.1016/j.catena.2005.05.012			SEP 30 2005	2005										45							WOS:000233076200005		
J	Beck, PSA; Kalmbach, E; Joly, D; Stien, A; Nilsen, L								Modelling local distribution of an Arctic dwarf shrub indicates an important role for remote sensing of snow cover								REMOTE SENSING OF ENVIRONMENT				98	1			110	121		10.1016/j.rse.2005.07.002			SEP 30 2005	2005										19							WOS:000232329900008		
J	Zhao, CY; Wang, YC; Chen, X; Li, BG								Simulation of the effects of groundwater level on vegetation change by combining FEFLOW software								ECOLOGICAL MODELLING				187	2-3			341	351		10.1016/j.ecolmodel.2004.10.019			SEP 25 2005	2005										30							WOS:000232266900014		
J	Hinkle, RL; Mitsch, WJ								Salt marsh vegetation recovery at salt hay farm wetland restoration sites on Delaware Bay								ECOLOGICAL ENGINEERING				25	3			240	251		10.1016/j.ecoleng.2005.04.01			SEP 20 2005	2005										37							WOS:000236903400005		
J	Philipp, KR; Field, RT								Phragmites australis expansion in Delaware Bay salt marshes								ECOLOGICAL ENGINEERING				25	3			275	291		10.1016/j.ccoleng.2005.04.008			SEP 20 2005	2005										24							WOS:000236903400008		
J	Li, Y; Gong, P; Sasagawa, T								Integrated shadow removal based on photogrammetry and image analysis								INTERNATIONAL JOURNAL OF REMOTE SENSING				26	18			3911	3929		10.1080/01431160500159347			SEP 20 2005	2005										50							WOS:000233304000004		
J	Bagheri, S; Peters, S; Yu, T								Retrieval of marine water constituents from AVIRIS data in the Hudson/Raritan Estuary								INTERNATIONAL JOURNAL OF REMOTE SENSING				26	18			4013	4027		10.1080/0143116042000274023			SEP 20 2005	2005										8							WOS:000233304000011		
J	Kontoes, CC; Sykioti, O; Paronis, D; Harisi, A								Evaluating the performance of the space-borne SAR sensor systems for oil spill detection and sea monitoring over the south-eastern Mediterranean Sea								INTERNATIONAL JOURNAL OF REMOTE SENSING				26	18			4029	4044		10.1080/01431160500104129			SEP 20 2005	2005										4							WOS:000233304000012		
J	Tendulkar, AV; Sohoni, MA; Ogunnaike, B; Wangikar, PP								A geometric invariant-based framework for the analysis of protein conformational space								BIOINFORMATICS				21	18			3622	3628		10.1093/bioinformatics/bti621			SEP 15 2005	2005										7							WOS:000231694600006		
J	Haller, F; Gunawan, B; von Heydebreck, A; Schwager, S; Schulten, HJ; Wolf-Salgo, J; Langer, C; Ramadori, G; Sultmann, H; Fuzesi, L								Prognostic role of E2F1 and members of the CDKN2A network in gastrointestinal stromal tumors								CLINICAL CANCER RESEARCH				11	18			6589	6597		10.1158/1078-0432.CCR-05-0329			SEP 15 2005	2005										65							WOS:000232016100024		
J	Nansai, K; Moriguchi, Y; Suzuki, N								Site-dependent life-cycle analysis by the SAME approach: Its concept, usefulness, and application to the calculation of embodied impact intensity by means of an input-output analysis								ENVIRONMENTAL SCIENCE & TECHNOLOGY				39	18			7318	7328		10.1021/es047951n			SEP 15 2005	2005										17							WOS:000231941700060		
J	Lanquaye-Opoku, N; Mitchell, SJ								Portability of stand-level empirical windthrow risk models								FOREST ECOLOGY AND MANAGEMENT				216	1-3			134	148		10.1016/j.foreco.2005.05.032			SEP 12 2005	2005										32							WOS:000233742400011		
J	Bogena, H; Kunkel, R; Schobel, T; Schrey, HP; Wendland, E								Distributed modeling of groundwater recharge at the macroscale								ECOLOGICAL MODELLING				187	1			15	26		10.1016/j.ecolmodel.2005.01.023			SEP 10 2005	2005						Workshop on River Basin Research and Management	APR 06-11, 2003	EGS	Nice, FRANCE	42							WOS:000232076900003		
J	Tcherepanov, EN; Zlotnik, VA; Henebry, GM								Using Landsat thermal imagery and GIS for identification of groundwater discharge into shallow groundwater-dominated lakes								INTERNATIONAL JOURNAL OF REMOTE SENSING				26	17			3649	3661		10.1080/0143116050500177315			SEP 10 2005	2005										18							WOS:000232468700002		
J	Maga, Murat								WHERE TO LOOK FOR MORE FOSSILS: A GIS APPROACH								JOURNAL OF VERTEBRATE PALEONTOLOGY				25	3			87A	87A					SEP 7 2005	2005										0							WOS:000207130900309		
J	Oheim, Kathryn; Hall, Justin								FINDING FOSSILS: A GIS-BASED SUITABILITY ANALYSIS OF THE TWO MEDICINE FORMATION OF NORTH-CENTRAL, MONTANA								JOURNAL OF VERTEBRATE PALEONTOLOGY				25	3			97A	98A					SEP 7 2005	2005										0							WOS:000207130900363		
J	Hadjichristodoulou, C; Soteriades, ES; Kolonia, V; Falagas, ME; Pantelopoulos, E; Panagakos, G; Mouchtouri, V; Kremastinou, J								Methodological aspects of a GIS-based environmental health inspection program used in the Athens 2004 Olympic and Para Olympic Games								BMC PUBLIC HEALTH				5						93	10.1186/1471-2458-5-93			SEP 2 2005	2005										9							WOS:000232108400001		
J	Jedrzejewski, W; Niedzialkowska, M; Mysiajek, RW; Nowak, S; Jedrzejewska, B								Habitat selection by wolves Canis lupus in the uplands and mountains of southern Poland								ACTA THERIOLOGICA				50	3			417	428		10.1007/BF03192636			SEP 2005	2005										29							WOS:000232433700010		
J	Hunter, NM; Horritt, MS; Bates, PD; Wilson, MD; Werner, MGF								An adaptive time step solution for raster-based storage cell modelling of floodplain inundation								ADVANCES IN WATER RESOURCES				28	9			975	991		10.1016/j.advwatres.2005.03.007			SEP 2005	2005										102							WOS:000231572900010		
J	Leisz, SJ; Ha, NTT; Yen, NTB; Lam, NT; Vien, TD								Developing a methodology for identifying, mapping and potentially monitoring the distribution of general farming system types in Vietnam's northern mountain region								AGRICULTURAL SYSTEMS				85	3			340	363		10.1016/j.agsy.2005.06.015			SEP 2005	2005										11							WOS:000232098300009		
J	Arima, EY; Walker, RT; Perz, SG; Caldas, M								Loggers and forest fragmentation: Behavioral models of road building in the Amazon basin								ANNALS OF THE ASSOCIATION OF AMERICAN GEOGRAPHERS				95	3			525	541		10.1111/j.1467-8306.2005.00473.x			SEP 2005	2005										58							WOS:000231225400003		
J	Field, JS								Land tenure, competition and ecology in Fijian prehistory								ANTIQUITY				79	305			586	600					SEP 2005	2005										18							WOS:000232237900007		
J	Miller, WM; Schumann, A; Whitney, JD; Buchanon, S								Variable rate applications of granular fertilizer for citrus test plots								APPLIED ENGINEERING IN AGRICULTURE				21	5			795	801					SEP 2005	2005						Annual Meeting of the American-Society-of-Agricultural-Engineers	JUL 27-30, 2003	Amer Soc Agr Engineers	Las Vegas, NV	8							WOS:000232446600008		
J	Sammons, RJ; Mohtar, RH; Northcott, WJ								Modeling subsurface drainage flow of a tile-drained small watershed using DRAINMOD								APPLIED ENGINEERING IN AGRICULTURE				21	5			815	834					SEP 2005	2005										2							WOS:000232446600011		
J	Zhang, CS; O'Connor, P								Comparison between heavy metal concentrations in sediments analysed by two methods: Analyses on detection limits and data quality								APPLIED GEOCHEMISTRY				20	9			1737	1745		10.1016/j.apgeochem.2005.03.003			SEP 2005	2005										9							WOS:000232090800010		
J	Schmieder, K; Piepho, HP; Schroder, HG								Spatial models as a tool to identify spatial patterns of surficial sediment composition and their contributing factors in the littoral zone of Lake Constance (Germany)								AQUATIC SCIENCES				67	3			326	336		10.1007/s00027-005-0750-0			SEP 2005	2005										1							WOS:000232030000010		
J	Vieux, BE; Vieux, JE								Statistical evaluation of a radar rainfall system for sewer system management								ATMOSPHERIC RESEARCH				77	1-4			322	336		10.1016/j.atmosres.2004.10.032			SEP-OCT 2005	2005						6th International Workshop on Precipitation in Urban Areas	DEC 04-07, 2003		Pontresina, SWITZERLAND	18							WOS:000232811300026		
J	Castrogiovanni, EM; La Loggia, G; Noto, LV								Design storm prediction and hydrologic modeling using a web-GIS approach on a free-software platform								ATMOSPHERIC RESEARCH				77	1-4			367	377		10.1016/j.atmosres.2004.12.015			SEP-OCT 2005	2005						6th International Workshop on Precipitation in Urban Areas	DEC 04-07, 2003		Pontresina, SWITZERLAND	14							WOS:000232811300030		
J	Smith, D; Li, J; Banting, D								A PCSWMM/GIS-based water balance model for the Reesor Creek watershed								ATMOSPHERIC RESEARCH				77	1-4			388	406		10.1016/j.atmsores.2004.12.010			SEP-OCT 2005	2005						6th International Workshop on Precipitation in Urban Areas	DEC 04-07, 2003		Pontresina, SWITZERLAND	7							WOS:000232811300032		
J	El Najjar, ME; Bonnifait, P								A road-matching method for precise vehicle localization using belief theory and Kalman filtering								AUTONOMOUS ROBOTS				19	2			173	191		10.1007/s10514-005-0609-1			SEP 2005	2005										59							WOS:000230650900005		
J	Xu, HG; Zhu, GQ; Wang, LL; Bao, HS								Design of nature reserve system for Red-Crowned Crane in China								BIODIVERSITY AND CONSERVATION				14	10			2275	2289		10.1007/s10531-004-1663-2			SEP 2005	2005										4							WOS:000232622100001		
J	Zharikov, Y; Skilleter, GA; Loneragan, NR; Taranto, T; Cameron, BE								Mapping and characterising subtropical estuarine landscapes using aerial photography and GIS for potential application in wildlife conservation and management								BIOLOGICAL CONSERVATION				125	1			87	100		10.1016/j.biocon.2005.03.016			SEP 2005	2005										51							WOS:000229815100008		
J	McShea, WJ; Koy, K; Clements, T; Johnson, A; Vongkhamheng, C; Aung, M								Finding a needle in the haystack: Regional analysis of suitable Eld's deer (Cervus eldi) forest in Southeast Asia								BIOLOGICAL CONSERVATION				125	1			101	111		10.1016/j.biocon.2005.03.013			SEP 2005	2005										13							WOS:000229815100009		
B	Knigge, L								GIS: A short introduction								CANADIAN GEOGRAPHER-GEOGRAPHE CANADIEN				49	3			314	315					FAL 2005	2005										0							WOS:000232870500008		
J	McRae, DJ; Jin, JZ; Conard, SG; Sukhinin, AI; Ivanova, GA; Blake, TW								Infrared characterization of fine-scale variability in behavior of boreal forest fires								CANADIAN JOURNAL OF FOREST RESEARCH-REVUE CANADIENNE DE RECHERCHE FORESTIERE				35	9			2194	2206		10.1139/X05-096			SEP 2005	2005						12th Annual Conference of the International-Boreal-Forest-Research-Association	MAY 03-06, 2004	Int Boreal Forest Res Assoc	Fairbanks, AK	18							WOS:000233800300014		
J	Kong Fan-hua; Nakagoshi, Nobukazu; Yin Hai-wei; Kikuchi, Akira								SPATIAL GRADIENT ANALYSIS OF URBAN GREEN SPACES COMBINED WITH LANDSCAPE METRICS IN JINAN CITY OF CHINA								CHINESE GEOGRAPHICAL SCIENCE				15	3			254	261		10.1007/s11769-005-0038-2			SEP 2005	2005										2							WOS:000206580700010		
J	Zeng, Y; Qiu, XF; Liu, SM								Distributed modeling of extraterrestrial solar radiation over rugged terrains								CHINESE JOURNAL OF GEOPHYSICS-CHINESE EDITION				48	5			1028	1033					SEP 2005	2005										5							WOS:000232232400008		
J	Luo, QY; Bryan, B; Bellotti, W; Williams, M								Spatial analysis of environmental change impacts on wheat production in Mid-Lower North, South Australia								CLIMATIC CHANGE				72	1-2			213	228		10.1007/s10584-005-5361-1			SEP 2005	2005										22							WOS:000232402500010		
J	Bates, PD; Dawson, RJ; Hall, JW; Matthew, SHF; Nicholls, RJ; Wicks, J; Hassan, MAAM								Simplified two-dimensional numerical modelling of coastal flooding and example applications								COASTAL ENGINEERING				52	9			793	810		10.1016/j.coastaleng.2005.06.001			SEP 2005	2005										79							WOS:000232048900004		
J	Matei, SA; Ball-Rokeach, S								Watts, the 1965 Los Angeles riots, and the communicative construction of the fear epicenter of Los Angeles								COMMUNICATION MONOGRAPHS				72	3			301	323		10.1080/03637750500206557			SEP 2005	2005						97th Annual Meeting of the American-Sociological-Association	AUG 15-19, 2002	Amer Sociol Assoc	CHICAGO, IL	18							WOS:000232105000003		
J	Matsuura, T; Kanou, M								Response properties of wind-sensitive giant interneurons in the fourth-instar nymphs of the cricket, Gryllus bimaculatus								COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY A-MOLECULAR & INTEGRATIVE PHYSIOLOGY				142	1			1	9		10.1016/j.cbpb.2005.04.021			SEP 2005	2005										3							WOS:000232327700001		
J	Beaman, RJ; Harris, PT								Bioregionalization of the George V Shelf, East Antarctica								CONTINENTAL SHELF RESEARCH				25	14			1657	1691		10.1016/j.csr.2005.04.013			SEP 2005	2005										30							WOS:000232000100002		
J	Moya, EA; Barrales, LR; Apablaza, GE								Assessment of the disease severity of squash powdery mildew through visual analysis, digital image analysis and validation of these methodologies								CROP PROTECTION				24	9			785	789		10.1016/j.cropro.2005.01.003			SEP 2005	2005										9							WOS:000230631200003		
J	Annicchiarico, P; Bellah, F; Chiari, T								Defining subregions and estimating benefits for a specific-adaptation strategy by breeding programs: A case study								CROP SCIENCE				45	5			1741	1749		10.2135/cropsci2004.0524			SEP-OCT 2005	2005										35							WOS:000231764400009		
J	Bogatikov, OA; Veselovsky, AV; Leksin, AB; Meshcheryakova, VB								The geographic information system "cenozoic volcanic belts of the earth"								DOKLADY EARTH SCIENCES				404	7			991	994					SEP-OCT 2005	2005										2							WOS:000232865600005		
J	Turner, MD; Hiernaux, P; Schlecht, E								The distribution of grazing pressure in relation to vegetation resources in semi-arid West Africa: The role of herding								ECOSYSTEMS				8	6			668	681		10.1007/s10021-003-0099-y			SEP 2005	2005										32							WOS:000232405300006		
J	Gokceoglu, C; Sonmez, H; Nefeslioglu, HA; Duman, TY; Can, T								The 17 March 2005 Kuzulu landslide (Sivas, Turkey) and landslide-susceptibility map of its near vicinity								ENGINEERING GEOLOGY				81	1			65	83		10.1016/j.enggeo.2005.07.011			SEP 2005	2005										93							WOS:000232480600006		
J	Lee, S; Dan, NT								Probabilistic landslide susceptibility mapping on the Lai Chau province of Vietnam: focus on the relationship between tectonic fractures and landslides								ENVIRONMENTAL GEOLOGY				48	6			778	787		10.1007/s00254-005-0019-x			SEP 2005	2005										79							WOS:000233034300012		
J	Fox, J; Vogler, JB								Land-use and land-cover change in montane mainland southeast Asia								ENVIRONMENTAL MANAGEMENT				36	3			394	403		10.1007/s00267-003-0288-7			SEP 2005	2005										89							WOS:000231959000005		
J	Xu, JC; Fox, J; Vogler, JB; Zhang, PF; Fu, YS; Yang, LX; Jie, Q; Leisz, S								Land-use and land-cover change and farmer vulnerability in Xishuangbanna prefecture in southwestern China								ENVIRONMENTAL MANAGEMENT				36	3			404	413		10.1007/s00267-003-0289-6			SEP 2005	2005										68							WOS:000231959000006		
