PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	GOOD, JW								SHORE PROTECTION POLICY AND PRACTICES IN OREGON - AN EVALUATION OF IMPLEMENTATION SUCCESS								COASTAL MANAGEMENT				22	4			325	352		10.1080/08920759409362241			OCT-DEC 1994	1994										8							WOS:A1994PV15600001		
J	PUOTINEN, ML								DESIGNING EFFECTIVE BASE-LINE MONITORING PROGRAMS FOR THE GREAT-BARRIER-REEF-MARINE-PARK, QUEENSLAND, AUSTRALIA								COASTAL MANAGEMENT				22	4			391	398		10.1080/08920759409362245			OCT-DEC 1994	1994										2							WOS:A1994PV15600005		
J	PATERNO, F; CAMPARI, I; SCOPIGNO, R								THE DESIGN AND SPECIFICATION OF A VISUAL LANGUAGE - AN EXAMPLE FOR CUSTOMIZING GEOGRAPHIC INFORMATION-SYSTEMS FUNCTIONALITIES								COMPUTER GRAPHICS FORUM				13	4			199	210		10.1111/1467-8659.1340199			OCT 1994	1994										1							WOS:A1994PH86200003		
B	ARLINGHAUS, SL								ENVIRONMENTAL MODELING WITH GIS - GOODCHILD,MF, PARKS,BO, STEYAERT,LT								GEOGRAPHICAL REVIEW				84	4			489	490		10.2307/215769			OCT 1994	1994										0							WOS:A1994TD65600016		
J	THOMAS, DE; WIGGINS, CM; SALAS, TM; NICKEL, FS; WRIGHT, SE								INDUCED TRANSIENTS IN SUBSTATION CABLES - MEASUREMENTS AND MODELS								IEEE TRANSACTIONS ON POWER DELIVERY				9	4			1861	1868		10.1109/61.329519			OCT 1994	1994						IEEE/PES 1994 Winter Meeting	JAN 30-FEB 03, 1994	IEEE, POWER ENGN SOC	NEW YORK, NY	24							WOS:A1994PP28900014		
J	MUKAIYAMA, Y; TAKAGI, I; SHIHARA, H; KUDO, A; MAKINO, Y; HOSOKAWA, N								PRINCIPAL DECOMPOSITION BY-PRODUCTS GENERATED AT VARIOUS ABNORMALITIES IN GAS-INSULATED TRANSFORMERS								IEEE TRANSACTIONS ON POWER DELIVERY				9	4			1885	1891		10.1109/61.329521			OCT 1994	1994										8							WOS:A1994PP28900016		
J	VASSILAKOPOULOS, M; MANOLOPOULOS, Y								ANALYTICAL COMPARISON OF 2 SPATIAL DATA-STRUCTURES								INFORMATION SYSTEMS				19	7			569	582		10.1016/0306-4379(94)90015-9			OCT 1994	1994										4							WOS:A1994PP77200003		
J	VOUTE, C								NEEDS FOR COOPERATION BETWEEN EASTERN AND WESTERN-EUROPE								INTERNATIONAL JOURNAL OF REMOTE SENSING				15	15			2973	2994					OCT 1994	1994						Workshop on Training in Remote Sensing: A European Proposal	MAY 17-19, 1993	EUROPEAN ASSOC INT SPACE YEAR; COUNCIL EUROPE; EUROPEAN ASSOC REMOTE SENS LABS	STRASBOURG, FRANCE	0							WOS:A1994PQ87600006		
J	MISSOTTEN, R; HAN, Q; AURELI, A								REMOTE-SENSING AND GIS ACTIVITIES IN UNESCO								INTERNATIONAL JOURNAL OF REMOTE SENSING				15	15			3111	3118		10.1080/01431169408954311			OCT 1994	1994						Workshop on Training in Remote Sensing: A European Proposal	MAY 17-19, 1993	EUROPEAN ASSOC INT SPACE YEAR; COUNCIL EUROPE; EUROPEAN ASSOC REMOTE SENS LABS	STRASBOURG, FRANCE	1							WOS:A1994PQ87600031		
J	GRAGLIA, M								GISDATA SPECIALIST MEETING GIS AND MULTIMEDIA - 25-29 MAY 1994, ROSTOCK, GERMANY								ISPRS JOURNAL OF PHOTOGRAMMETRY AND REMOTE SENSING				49	5			42	44					OCT 1994	1994										0							WOS:A1994PN59400010		
J	PETIT, J								LOOKING AT URBAN FORESTS WITH GIS TECHNOLOGY								JOURNAL OF FORESTRY				92	10			45	45					OCT 1994	1994										3							WOS:A1994PJ69800024		
J	ARMSTRONG, MP								REQUIREMENTS FOR THE DEVELOPMENT OF GIS-BASED GROUP DECISION-SUPPORT SYSTEMS								JOURNAL OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE				45	9			669	677		10.1002/(SICI)1097-4571(199410)45:9<669::AID-ASI4>3.0.CO;2-P			OCT 1994	1994										46							WOS:A1994PJ45700004		
J	TOMLIN, CD								MAP ALGEBRA - ONE PERSPECTIVE								LANDSCAPE AND URBAN PLANNING				30	1-2			3	12		10.1016/0169-2046(94)90063-9			OCT 1994	1994										22							WOS:A1994PR14000002		
J	ITAMI, RM								SIMULATING SPATIAL DYNAMICS - CELLULAR-AUTOMATA THEORY								LANDSCAPE AND URBAN PLANNING				30	1-2			27	47		10.1016/0169-2046(94)90065-5			OCT 1994	1994										80							WOS:A1994PR14000004		
J	BROWN, T								CONCEPTUALIZING SMOOTHNESS AND DENSITY AS LANDSCAPE ELEMENTS IN VISUAL RESOURCE-MANAGEMENT								LANDSCAPE AND URBAN PLANNING				30	1-2			49	58		10.1016/0169-2046(94)90066-3			OCT 1994	1994										7							WOS:A1994PR14000005		
J	BISHOP, ID; HULSE, DW								PREDICTION OF SCENIC BEAUTY USING MAPPED DATA AND GEOGRAPHIC INFORMATION-SYSTEMS								LANDSCAPE AND URBAN PLANNING				30	1-2			59	70		10.1016/0169-2046(94)90067-1			OCT 1994	1994										65							WOS:A1994PR14000006		
J	ORLAND, B								VISUALIZATION TECHNIQUES FOR INCORPORATION IN FOREST PLANNING GEOGRAPHIC INFORMATION-SYSTEMS								LANDSCAPE AND URBAN PLANNING				30	1-2			83	97		10.1016/0169-2046(94)90069-8			OCT 1994	1994										38							WOS:A1994PR14000008		
J	DEADMAN, P; GIMBLETT, RH								A ROLE FOR GOAL-ORIENTED AUTONOMOUS AGENTS IN MODELING PEOPLE ENVIRONMENT INTERACTIONS IN FOREST RECREATION								MATHEMATICAL AND COMPUTER MODELLING				20	8			121	133		10.1016/0895-7177(94)90236-4			OCT 1994	1994										25							WOS:A1994PT13600011		
J	HULTQUIST, NB								UNDERSTANDING GIS TUTORIAL GIS SOFTWARE								PHOTOGRAMMETRIC ENGINEERING AND REMOTE SENSING				60	10			1203	1205					OCT 1994	1994										0							WOS:A1994PQ57600001		
J	NICHOL, JE								A GIS-BASED APPROACH TO MICROCLIMATE MONITORING IN SINGAPORE HIGHRISE HOUSING ESTATES								PHOTOGRAMMETRIC ENGINEERING AND REMOTE SENSING				60	10			1225	1232					OCT 1994	1994										94							WOS:A1994PQ57600004		
J	FAIRBAIRN, DJ								THE FRONTIERS OF CARTOGRAPHY - MAPPING A CHANGING DISCIPLINE								PHOTOGRAMMETRIC RECORD				14	84			903	915		10.1111/j.1477-9730.1994.tb00291.x			OCT 1994	1994										2							WOS:A1994PL26000005		
J	HOBBS, JL								IMPLEMENTING AM FM GIS								TRANSMISSION & DISTRIBUTION				46	11			39	&					OCT 1994	1994										0							WOS:A1994QC04000005		
J	BAKKER, SA; VANDENBERG, NJ; SPELEERS, BP								VEGETATION TRANSITIONS OF FLOATING WETLANDS IN A COMPLEX OF TURBARIES BETWEEN 1937 AND 1989 AS DETERMINED FROM AERIAL PHOTOGRAPHS WITH GIS								VEGETATIO				114	2			161	167					OCT 1994	1994										24							WOS:A1994PX92100005		
J	HOOK, DD; MCKEE, WH; WILLIAMS, TM; JONES, S; VANBLARICOM, D; PARSONS, J								HYDROLOGIC AND WETLAND CHARACTERISTICS OF A PIEDMONT BOTTOM IN SOUTH-CAROLINA								WATER AIR AND SOIL POLLUTION				77	3-4			293	320		10.1007/BF00478424			OCT 1994	1994						Southern-Appalachian-Man-and-the-Biosphere (SAMAB) Conference on Wetland Ecology, Management, and Conservation	SEP 28-30, 1993	SO APPALACHIAN MAN & BIOSPHERE; OAK RIDGE NATL LAB, ENVIRONM SCI DIV; TENNESSEE VALLEY AUTHORITY; USDA, FOREST SERV	KNOXVILLE, TN	6							WOS:A1994QD81800009		
J	GIERSTEN, C; LUCAS, A								3D VISUALIZATION FOR 2D GIS - AN ANALYSIS OF THE USERS NEEDS AND A REVIEW OF TECHNIQUES								COMPUTER GRAPHICS FORUM				13	3			C1	C12					SEP 12 1994	1994										0							WOS:A1994PH90600002		
J	LATHROP, RG; BOGNAR, JA								DEVELOPMENT AND VALIDATION OF AVHRR-DERIVED REGIONAL FOREST COVER DATA FOR THE NORTH-EASTERN US								INTERNATIONAL JOURNAL OF REMOTE SENSING				15	13			2695	2702					SEP 10 1994	1994										6							WOS:A1994PJ60200016		
J	BECK, LR; RODRIGUEZ, MH; DISTER, SW; RODRIGUEZ, AD; REJMANKOVA, E; ULLOA, A; MEZA, RA; ROBERTS, DR; PARIS, JF; SPANNER, MA; WASHINO, RK; HACKER, C; LEGTERS, LJ								REMOTE-SENSING AS A LANDSCAPE EPIDEMIOLOGIC TOOL TO IDENTIFY VILLAGES AT HIGH-RISK FOR MALARIA TRANSMISSION								AMERICAN JOURNAL OF TROPICAL MEDICINE AND HYGIENE				51	3			271	280		10.4269/ajtmh.1994.51.271			SEP 1994	1994										154							WOS:A1994PJ69000003		
J	PEUQUET, DJ								ITS ABOUT TIME - A CONCEPTUAL-FRAMEWORK FOR THE REPRESENTATION OF TEMPORAL DYNAMICS IN GEOGRAPHIC INFORMATION-SYSTEMS								ANNALS OF THE ASSOCIATION OF AMERICAN GEOGRAPHERS				84	3			441	461		10.1111/j.1467-8306.1994.tb01869.x			SEP 1994	1994										238							WOS:A1994PH93800005		
J	GURNELL, AM; ANGOLD, P; GREGORY, KJ								CLASSIFICATION OF RIVER CORRIDORS - ISSUES TO BE ADDRESSED IN DEVELOPING AN OPERATIONAL METHODOLOGY								AQUATIC CONSERVATION-MARINE AND FRESHWATER ECOSYSTEMS				4	3			219	231		10.1002/aqc.3270040304			SEP 1994	1994										11							WOS:A1994PJ66300003		
J	GORDON, WR								A ROLE FOR COMPREHENSIVE PLANNING, GEOGRAPHICAL INFORMATION-SYSTEM (GIS) TECHNOLOGIES AND PROGRAM-EVALUATION IN AQUATIC HABITAT DEVELOPMENT								BULLETIN OF MARINE SCIENCE				55	2-3			995	1013					SEP 1994	1994										6							WOS:A1994QB58400059		
J	LOWELL, K								A FUZZY SURFACE CARTOGRAPHIC REPRESENTATION FOR FORESTRY BASED ON VORONOI DIAGRAM AREA STEALING								CANADIAN JOURNAL OF FOREST RESEARCH-REVUE CANADIENNE DE RECHERCHE FORESTIERE				24	9			1970	1980		10.1139/x94-252			SEP 1994	1994										15							WOS:A1994QB75000027		
J	BUDIC, ZD; GODSCHALK, DR								IMPLEMENTATION AND MANAGEMENT EFFECTIVENESS IN ADOPTION OF GIS TECHNOLOGY IN LOCAL GOVERNMENTS								COMPUTERS ENVIRONMENT AND URBAN SYSTEMS				18	5			285	304		10.1016/0198-9715(94)90011-6			SEP-OCT 1994	1994										16							WOS:A1994PL28300001		
J	WORRALL, L								THE ROLE OF GIS-BASED SPATIAL-ANALYSIS IN STRATEGIC MANAGEMENT IN LOCAL-GOVERNMENT								COMPUTERS ENVIRONMENT AND URBAN SYSTEMS				18	5			323	332		10.1016/0198-9715(94)90014-0			SEP-OCT 1994	1994										4							WOS:A1994PL28300004		
J	MAINGUENAUD, M								CONSISTENCY OF SPATIAL DATABASE QUERY RESULTS								COMPUTERS ENVIRONMENT AND URBAN SYSTEMS				18	5			333	342		10.1016/0198-9715(94)90015-9			SEP-OCT 1994	1994										5							WOS:A1994PL28300005		
J	LIAO, HH; TIM, US								INTERACTIVE WATER-QUALITY MODELING WITHIN A GIS ENVIRONMENT								COMPUTERS ENVIRONMENT AND URBAN SYSTEMS				18	5			343	363		10.1016/0198-9715(94)90016-7			SEP-OCT 1994	1994										9							WOS:A1994PL28300006		
J	HICKEY, R; SMITH, A; JANKOWSKI, P								SLOPE LENGTH CALCULATIONS FROM A DEM WITHIN ARC/INFO GRID								COMPUTERS ENVIRONMENT AND URBAN SYSTEMS				18	5			365	380		10.1016/0198-9715(94)90017-5			SEP-OCT 1994	1994										54							WOS:A1994PL28300007		
J	MLADENOFF, DJ; WHITE, MA; CROW, TR; PASTOR, J								APPLYING PRINCIPLES OF LANDSCAPE DESIGN AND MANAGEMENT TO INTEGRATE OLD-GROWTH FOREST ENHANCEMENT AND COMMODITY USE								CONSERVATION BIOLOGY				8	3			752	762		10.1046/j.1523-1739.1994.08030752.x			SEP 1994	1994										25							WOS:A1994PF73000022		
J	BAKER, WI								RESTORATION OF LANDSCAPE STRUCTURE ALTERED BY FIRE SUPPRESSION								CONSERVATION BIOLOGY				8	3			763	769		10.1046/j.1523-1739.1994.08030763.x			SEP 1994	1994										66							WOS:A1994PF73000023		
J	REICHE, EW								MODELING WATER AND NITROGEN DYNAMICS ON CATCHMENT SCALE								ECOLOGICAL MODELLING				75				371	384		10.1016/0304-3800(94)90033-7			SEP 1994	1994						8th International Conference of the International-Society-for-Ecological-Modelling	SEP 28-OCT 02, 1992	INT SOC ECOL MODELLING	UNIV KIEL, KIEL, GERMANY	30							WOS:A1994PH55600032		
J	BURDE, M; JACKEL, T; HEMKER, H; DIECKMANN, R								THE EXPERT-SYSTEM SHELL SAFRAN AND ITS USE TO ESTIMATE THE CONTAMINANT LOAD OF GROUND-WATER AND SOIL CAUSED BY DEPOSITION OF AIR-POLLUTANTS								ECOLOGICAL MODELLING				75				575	588		10.1016/0304-3800(94)90050-7			SEP 1994	1994						8th International Conference of the International-Society-for-Ecological-Modelling	SEP 28-OCT 02, 1992	INT SOC ECOL MODELLING	UNIV KIEL, KIEL, GERMANY	0							WOS:A1994PH55600049		
J	MATTSON, MD; GODFREY, PJ								IDENTIFICATION OF ROAD SALT CONTAMINATION USING MULTIPLE-REGRESSION AND GIS								ENVIRONMENTAL MANAGEMENT				18	5			767	773		10.1007/BF02394639			SEP-OCT 1994	1994										22							WOS:A1994NY15300010		
J	SENGUPTA, S; VENKATACHALAM, P								HEALTH-HAZARD ASSESSMENT IN AN INDUSTRIAL-TOWN WITH THE HELP OF GRAM-GIS								ENVIRONMENTAL MONITORING AND ASSESSMENT				32	2			155	160		10.1007/BF00547133			SEP 1994	1994										3							WOS:A1994PZ62300004		
J	BRONDIZIO, ES; MORAN, EF; MAUSEL, P; WU, Y								LAND-USE CHANGE IN THE AMAZON ESTUARY - PATTERNS OF CABOCLO SETTLEMENT AND LANDSCAPE MANAGEMENT								HUMAN ECOLOGY				22	3			249	278		10.1007/BF02168853			SEP 1994	1994										60							WOS:A1994PZ90400002		
J	BEHRENS, CA; BAKSH, MG; MOTHES, M								A REGIONAL-ANALYSIS OF BARI LAND-USE INTENSIFICATION AND ITS IMPACT ON LANDSCAPE HETEROGENEITY								HUMAN ECOLOGY				22	3			279	316		10.1007/BF02168854			SEP 1994	1994										23							WOS:A1994PZ90400003		
J	SADER, SA; SEVER, T; SMOOT, JC; RICHARDS, M								FOREST CHANGE ESTIMATES FOR THE NORTHERN PETEN REGION OF GUATEMALA - 1986-1990								HUMAN ECOLOGY				22	3			317	332		10.1007/BF02168855			SEP 1994	1994										42							WOS:A1994PZ90400004		
J	LUI, CY; HILEY, J								COMPUTATIONAL STUDY OF VERY FAST TRANSIENTS IN GIS WITH SPECIAL REFERENCE TO EFFECTS OF TRAPPED CHARGE AND RISETIME ON OVERVOLTAGE AMPLITUDE								IEE PROCEEDINGS-GENERATION TRANSMISSION AND DISTRIBUTION				141	5			485	490		10.1049/ip-gtd:19941213			SEP 1994	1994										5							WOS:A1994PK94400012		
J	DECOLA, L								SIMULATING AND MAPPING SPATIAL COMPLEXITY USING MULTISCALE TECHNIQUES								INTERNATIONAL JOURNAL OF GEOGRAPHICAL INFORMATION SYSTEMS				8	5			411	427		10.1080/02693799408902011			SEP-OCT 1994	1994										10							WOS:A1994PD65100001		
J	MASON, DC; OCONAILL, M; MCKENDRICK, I								VARIABLE RESOLUTION BLOCK KRIGING USING A HIERARCHICAL SPATIAL DATA STRUCTURE								INTERNATIONAL JOURNAL OF GEOGRAPHICAL INFORMATION SYSTEMS				8	5			429	449		10.1080/02693799408902012			SEP-OCT 1994	1994										13							WOS:A1994PD65100002		
J	BATTY, M; XIE, YC								MODELING INSIDE GIS .2. SELECTING AND CALIBRATING URBAN MODELS USING ARC-INFO								INTERNATIONAL JOURNAL OF GEOGRAPHICAL INFORMATION SYSTEMS				8	5			451	470		10.1080/02693799408902013			SEP-OCT 1994	1994										28							WOS:A1994PD65100003		
J	MIKHOVA, D; PICKLES, J								GIS IN BULGARIA - DEVELOPMENT AND PERSPECTIVES								INTERNATIONAL JOURNAL OF GEOGRAPHICAL INFORMATION SYSTEMS				8	5			471	477		10.1080/02693799408902014			SEP-OCT 1994	1994										1							WOS:A1994PD65100004		
J	KONTOES, C; WILKINSON, GG; BURRILL, A; GOFFREDO, S; MEGIER, J								AN EXPERIMENTAL SYSTEM FOR THE INTEGRATION OF GIS DATA IN KNOWLEDGE-BASED IMAGE-ANALYSIS FOR REMOTE-SENSING OF AGRICULTURE (VOL 7, PG 247, 1993)								INTERNATIONAL JOURNAL OF GEOGRAPHICAL INFORMATION SYSTEMS				8	5			489	489					SEP-OCT 1994	1994										0							WOS:A1994PD65100006		
J	BROWN, JK; ARNO, SF; BARRETT, SW; MENAKIS, JP								COMPARING THE PRESCRIBED NATURAL FIRE PROGRAM WITH PRESETTLEMENT FIRES IN THE SELWAY-BITTERROOT WILDERNESS								INTERNATIONAL JOURNAL OF WILDLAND FIRE				4	3			157	168		10.1071/WF9940157			SEP 1994	1994										43							WOS:A1994PW06900004		
J	DOWNS, LL; NICHOLLS, RJ; LEATHERMAN, SP; HAUTZENRODER, J								HISTORIC EVOLUTION OF A MARSH ISLAND - BLOODSWORTH ISLAND, MARYLAND								JOURNAL OF COASTAL RESEARCH				10	4			1031	1044					FAL 1994	1994										23							WOS:A1994PJ19000019		
J	ADINARAYANA, J; FLACH, JD; COLLINS, WG								MAPPING LAND-USE PATTERNS IN A RIVER CATCHMENT USING GEOGRAPHICAL INFORMATION-SYSTEMS								JOURNAL OF ENVIRONMENTAL MANAGEMENT				42	1			55	61					SEP 1994	1994										5							WOS:A1994PH18800004		
J	IVERSON, LR; COOK, EA; GRAHAM, RL								REGIONAL FOREST COVER ESTIMATION VIA REMOTE-SENSING - THE CALIBRATION CENTER CONCEPT								LANDSCAPE ECOLOGY				9	3			159	174		10.1007/BF00134745			SEP 1994	1994										38							WOS:A1994PL16600001		
J	WHITE, MA; MLADENOFF, DJ								OLD-GROWTH FOREST LANDSCAPE TRANSITIONS FROM PRE-EUROPEAN SETTLEMENT TO PRESENT								LANDSCAPE ECOLOGY				9	3			191	205		10.1007/BF00134747			SEP 1994	1994										114							WOS:A1994PL16600003		
J	GREER, JD								GIS AND REMOTE-SENSING FOR WILDLAND FIRE SUPPRESSION AND BURNED AREA RESTORATION								PHOTOGRAMMETRIC ENGINEERING AND REMOTE SENSING				60	9			1059	1064					SEP 1994	1994										5							WOS:A1994PN91800001		
J	ONSRUD, HJ; JOHNSON, JP; LOPEZ, XR								PROTECTING PERSONAL PRIVACY IN USING GEOGRAPHIC INFORMATION-SYSTEMS								PHOTOGRAMMETRIC ENGINEERING AND REMOTE SENSING				60	9			1083	1095					SEP 1994	1994										25							WOS:A1994PN91800003		
J	GOULD, MD								GIS DESIGN - A HERMENEUTIC VIEW								PHOTOGRAMMETRIC ENGINEERING AND REMOTE SENSING				60	9			1105	1116					SEP 1994	1994										5							WOS:A1994PN91800005		
J	MERCHANT, JW								GIS-BASED GROUNDWATER POLLUTION HAZARD ASSESSMENT - A CRITICAL-REVIEW OF THE DRASTIC MODEL								PHOTOGRAMMETRIC ENGINEERING AND REMOTE SENSING				60	9			1117	1128					SEP 1994	1994										93							WOS:A1994PN91800006		
J	KRIST, FJ; BROWN, DG								GIS MODELING OF PALEO-INDIAN PERIOD CARIBOU MIGRATIONS AND VIEWSHEDS IN NORTHEASTERN LOWER MICHIGAN								PHOTOGRAMMETRIC ENGINEERING AND REMOTE SENSING				60	9			1129	1137					SEP 1994	1994										19							WOS:A1994PN91800007		
J	ROSEBERRY, JL; RICHARDS, BJ; HOLLENHORST, TP								ASSESSING THE POTENTIAL IMPACT OF CONSERVATION RESERVE PROGRAM LANDS ON BOBWHITE HABITAT USING REMOTE-SENSING, GIS, AND HABITAT MODELING								PHOTOGRAMMETRIC ENGINEERING AND REMOTE SENSING				60	9			1139	1143					SEP 1994	1994										13							WOS:A1994PN91800008		
J	WADE, G; MUELLER, R; COOK, P; DORAISWAMY, P								AVHRR MAP PRODUCTS FOR CROP CONDITION ASSESSMENT - A GEOGRAPHIC INFORMATION-SYSTEMS APPROACH								PHOTOGRAMMETRIC ENGINEERING AND REMOTE SENSING				60	9			1145	1150					SEP 1994	1994										6							WOS:A1994PN91800009		
J	JENSEN, C; STOUGAARD, B; OSTERGAARD, HS								SIMULATION OF NITROGEN DYNAMICS IN FARMLAND AREAS OF DENMARK (1989-1993)								SOIL USE AND MANAGEMENT				10	3			111	118		10.1111/j.1475-2743.1994.tb00470.x			SEP 1994	1994										32							WOS:A1994PR32400005		
J	HAMMEN, JL; GERLA, PJ								A GEOGRAPHIC INFORMATION-SYSTEMS APPROACH TO WELLHEAD PROTECTION								WATER RESOURCES BULLETIN				30	5			833	840					SEP-OCT 1994	1994										5							WOS:A1994PP60900007		
J	BATJES, NH; BRIDGES, EM								POTENTIAL EMISSIONS OF RADIATIVELY ACTIVE GASES FROM SOIL TO ATMOSPHERE WITH SPECIAL REFERENCE TO METHANE - DEVELOPMENT OF A GLOBAL DATABASE (WISE)								JOURNAL OF GEOPHYSICAL RESEARCH-ATMOSPHERES				99	D8			16479	16489		10.1029/93JD03278			AUG 20 1994	1994										37							WOS:A1994PC94400010		
J	PARKER, WH; VANNIEJENHUIS, A; CHARRETTE, P								ADAPTIVE VARIATION IN PICEA-MARIANA FROM NORTHWESTERN ONTARIO DETERMINED BY SHORT-TERM COMMON ENVIRONMENT TESTS								CANADIAN JOURNAL OF FOREST RESEARCH-REVUE CANADIENNE DE RECHERCHE FORESTIERE				24	8			1653	1661		10.1139/x94-214			AUG 1994	1994										17							WOS:A1994QA52700016		
J	CLARK, CD; WILSON, C								SPATIAL-ANALYSIS OF LINEAMENTS								COMPUTERS & GEOSCIENCES				20	7-8			1237	1258		10.1016/0098-3004(94)90073-6			AUG-OCT 1994	1994										29							WOS:A1994PK63800010		
J	HRKAL, Z; TROUILLARD, JM								USE OF GIS FOR OPTIMALIZATION OF HUMAN ACTIVITY IN A CATCHMENT-AREA - AN EXAMPLE OF THE BEAUCE REGION (FRANCE)								ENVIRONMENTAL GEOLOGY				24	1			22	27					AUG 1994	1994										0							WOS:A1994PE45000004		
J	BERG, RC; ABERT, CC								LARGE-SCALE AQUIFER SENSITIVITY MODEL								ENVIRONMENTAL GEOLOGY				24	1			34	42					AUG 1994	1994										2							WOS:A1994PE45000006		
J	WANG, JF; XIE, YM								APPLICATION OF GEOGRAPHICAL INFORMATION-SYSTEMS TO TOXIC-CHEMICAL MAPPING IN LAKE ERIE								ENVIRONMENTAL TECHNOLOGY				15	8			701	714		10.1080/09593339409385477			AUG 1994	1994										3							WOS:A1994PA86500001		
J	LILLY, A; MATTHEWS, KB								A SOIL WETNESS CLASS MAP FOR SCOTLAND - NEW ASSESSMENTS OF SOIL AND CLIMATE DATA FOR LAND EVALUATION								GEOFORUM				25	3			371	&		10.1016/0016-7185(94)90037-X			AUG 1994	1994										15							WOS:A1994QN68500008		
J	MEJIANAVARRO, M; WOHL, EE; OAKS, SD								GEOLOGICAL HAZARDS, VULNERABILITY, AND RISK ASSESSMENT USING GIS - MODEL FOR GLENWOOD-SPRINGS, COLORADO								GEOMORPHOLOGY				10	1-4			331	354		10.1016/0169-555X(94)90024-8			AUG 1994	1994						25th Binghamton Symposium in Geomorphology	SEP 24-25, 1994		SUNY, BINGHAMTON, NY	38							WOS:A1994PE61700023		
J	FELICISIMO, AM								PARAMETRIC STATISTICAL-METHOD FOR ERROR-DETECTION IN DIGITAL ELEVATION MODELS								ISPRS JOURNAL OF PHOTOGRAMMETRY AND REMOTE SENSING				49	4			29	33		10.1016/0924-2716(94)90044-2			AUG 1994	1994										51							WOS:A1994PC56500004		
J	KOHSTALLSCHNELL, D; GRAS, H								ACTIVITY OF GIANT INTERNEURONS AND OTHER WIND-SENSITIVE ELEMENTS OF THE TERMINAL GANGLION IN THE WALKING CRICKET								JOURNAL OF EXPERIMENTAL BIOLOGY				193				157	181					AUG 1994	1994										23							WOS:A1994PD18200009		
J	LACHOWSKI, HM; WIRTH, T; MAUS, P; AVERS, P								REMOTE-SENSING AND GIS - THEIR ROLE IN ECOSYSTEM MANAGEMENT								JOURNAL OF FORESTRY				92	8			39	40					AUG 1994	1994										10							WOS:A1994PA68800020		
J	FORSYTH, TJ								THE USE OF CESIUM-137 MEASUREMENTS OF SOIL-EROSION AND FARMERS PERCEPTIONS TO INDICATE LAND DEGRADATION AMONGST SHIFTING CULTIVATORS IN NORTHERN THAILAND								MOUNTAIN RESEARCH AND DEVELOPMENT				14	3			229	244		10.2307/3673774			AUG 1994	1994										20							WOS:A1994PC75500004		
J	STOMS, DM								SCALE DEPENDENCE OF SPECIES RICHNESS MAPS								PROFESSIONAL GEOGRAPHER				46	3			346	358		10.1111/j.0033-0124.1994.00346.x			AUG 1994	1994										59							WOS:A1994PB81700007		
J	SCOTT, LM								IDENTIFICATION OF GIS ATTRIBUTE ERROR USING EXPLORATORY DATA-ANALYSIS								PROFESSIONAL GEOGRAPHER				46	3			378	386		10.1111/j.0033-0124.1994.00378.x			AUG 1994	1994										12							WOS:A1994PB81700010		
B	MCDONALD, GT								ENVIRONMENTAL MODELING WITH GIS - GOODCHILD,MF, PARKS,BO, STEYAERT,LT								PROFESSIONAL GEOGRAPHER				46	3			393	394					AUG 1994	1994										0							WOS:A1994PB81700018		
B	HAMMEN, J								GIS DATA CONVERSION HANDBOOK - MONTGOMERY,GE, SCHUCH,HC								PROFESSIONAL GEOGRAPHER				46	3			396	397					AUG 1994	1994										0							WOS:A1994PB81700022		
J	SCHUMANN, M; VONMANIKOWSKY, S								HEALTH AND ENVIRONMENTAL INFORMATION-SYSTEMS - BASIC CONDITIONS AND CONCEPTS								WIRTSCHAFTSINFORMATIK				36	4			332	342					AUG 1994	1994										0							WOS:A1994PE90700005		
J	KENNEDY, PJ; BELWARD, AS; GREGOIRE, JM								AN IMPROVED APPROACH TO FIRE MONITORING IN WEST-AFRICA USING AVHRR DATA								INTERNATIONAL JOURNAL OF REMOTE SENSING				15	11			2235	2255		10.1080/01431169408954240			JUL 20 1994	1994										95							WOS:A1994PD65000007		
J	HANNAH, L; LOHSE, D; HUTCHINSON, C; CARR, JL; LANKERANI, A								A PRELIMINARY INVENTORY OF HUMAN DISTURBANCE OF WORLD ECOSYSTEMS								AMBIO				23	4-5			246	250					JUL 1994	1994										102							WOS:A1994PC01600003		
J	BRADDOCK, M; LAPIDUS, G; CROMLEY, E; CROMLEY, R; BURKE, G; BANCO, L								USING A GEOGRAPHIC INFORMATION-SYSTEM TO UNDERSTAND CHILD PEDESTRIAN INJURY								AMERICAN JOURNAL OF PUBLIC HEALTH				84	7			1158	1161		10.2105/AJPH.84.7.1158			JUL 1994	1994										44							WOS:A1994PB87000023		
J	FISCHER, MM								FROM CONVENTIONAL TO KNOWLEDGE-BASED GEOGRAPHIC INFORMATION-SYSTEMS								COMPUTERS ENVIRONMENT AND URBAN SYSTEMS				18	4			233	242		10.1016/0198-9715(94)90026-4			JUL-AUG 1994	1994						16th Urban Data Management Symposium (UDMS 93)	SEP 06-10, 1993		VIENNA, AUSTRIA	12							WOS:A1994NZ81300001		
